userId,id,previous_test_scores,learning_style,learning_goals,module_objectives,assessment_scores,feedback_comments,feedback_ratings,level_of_difficulty,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags,completion_percentage
7,596786,80,visual,Improve skills,Understand basic concepts,56,Could use more examples,5,Beginner,Airbnb Entrepreneur : Become the Best Listing in Town!,True,3254,4.8125,4.81559,4.81559,749,False,"airbnb, entrepreneur, best, listing, town",66.07
8,2347414,54,kinesthetic,Complete certification,Understand basic concepts,79,Could use more examples,1,Intermediate,Hands-on HR Analytics Course : Employee Satisfaction using R,True,558,3.75,3.66886,3.66886,83,False,"hands, hr, analytics, course, employee, satisfaction, r",68.54
9,2413388,87,auditory,Complete certification,Understand basic concepts,56,Helpful but needs improvement,1,Beginner,Management Consulting Approach to Problem Solving,True,2622,4.38141,4.39367,4.39367,283,False,"management, consulting, approach, problem, solving",142.65
0,848848,52,kinesthetic,Improve skills,Understand basic concepts,52,Great course,3,Advanced,How To Build A Buzzfeed Style Blog On Wordpress,True,18615,3.8,3.80077,3.80077,166,False,"build, buzzfeed, style, blog, wordpress",60.22
1,2453706,72,auditory,Complete certification,Understand basic concepts,50,Loved the interactive parts,4,Advanced,"Business, Marketing, & Personal Finance for Entrepreneurs",True,11522,4.05,4.19359,4.19359,39,False,"business, marketing, personal, finance, entrepreneurs",20.0
2,179824,86,visual,Career advancement,Understand basic concepts,85,Loved the interactive parts,3,Intermediate,Equity Products,True,1111,4.3,4.34361,4.34361,66,False,"equity, products",225.0
3,1218896,86,auditory,Career advancement,Understand basic concepts,74,Great course,1,Advanced,Bitcoin Blueprint - Your Guide to Launch Bitcoin Website,True,3036,4.4,4.34649,4.34649,82,False,"bitcoin, blueprint, guide, launch, bitcoin, website",28.79
4,2442110,59,auditory,Improve skills,Understand basic concepts,86,Great course,5,Beginner,Human Resource Management - Comprehensive Course on HRM,True,1250,3.95946,3.97658,3.97658,400,False,"human, resource, management, comprehensive, course, hrm",29.49
5,1240160,59,kinesthetic,Improve skills,Understand basic concepts,50,Excellent content,3,Advanced,How to Create Nonfiction Books That Sell Themselves,True,4398,4.05,3.84504,3.84504,50,False,"create, nonfiction, books, sell",241.67
6,1545228,68,kinesthetic,Learn new concepts,Understand basic concepts,64,Loved the interactive parts,3,Advanced,How to Get Started in Commercial Real Estate,True,143,3.95,4.01056,4.01056,38,False,"started, commercial, real, estate",300.0
7,950478,66,visual,Complete certification,Understand basic concepts,86,Loved the interactive parts,2,Intermediate,A Complete Guide to Find Freelance Work with ZERO Experience,True,5926,4.15,4.20175,4.20175,63,False,"complete, guide, find, freelance, work, zero, experience",58.21
8,3429480,70,auditory,Complete certification,Understand basic concepts,62,Could use more examples,1,Intermediate,The Complete Sales Management Course for Beginners,True,725,4.90187,4.86241,4.86241,107,False,"complete, sales, management, course, beginners",53.19
9,615446,63,kinesthetic,Career advancement,Understand basic concepts,89,Could use more examples,5,Beginner,Publish Parse-enabled Trivia Apps Without Coding,True,1313,3.55,3.47183,3.47183,37,False,"publish, parse, enabled, trivia, apps, coding",33.33
0,2066275,58,auditory,Career advancement,Understand basic concepts,57,Too fast-paced,3,Beginner,Entrepreneurship Characteristics & Fundamentals,True,7320,3.4,2.97273,2.97273,37,False,"entrepreneurship, characteristics, fundamentals",134.88
1,718764,95,auditory,Career advancement,Understand basic concepts,54,Great course,3,Beginner,Job Interview Success - Getting Your Dream Job,True,16282,4.04167,3.9945,3.9945,120,False,"job, interview, success, getting, dream, job",22.86
2,3137154,50,auditory,Improve skills,Understand basic concepts,58,Loved the interactive parts,5,Advanced,The Three-Stage Confirmation FOREX TRADING STRATEGY - Part 1,True,336,4.82301,4.71432,4.71432,116,False,"stage, confirmation, forex, trading, strategy, 1",163.64
3,667868,94,auditory,Complete certification,Understand basic concepts,50,Too fast-paced,1,Advanced,Supply Chain Risk Management,True,1187,4.49242,4.02813,4.02813,292,False,"supply, chain, risk, management",1.37
4,2337750,62,visual,Complete certification,Understand basic concepts,85,Great course,2,Beginner,Amazon FBA Product Launch & PPC Training,True,2597,4.61364,4.63777,4.63777,91,False,"amazon, fba, product, launch, ppc, training",14.71
5,30481,53,visual,Complete certification,Understand basic concepts,84,Too fast-paced,3,Beginner,The Startup Equity Calculator,True,11515,4.55769,4.63012,4.63012,314,False,"startup, equity, calculator",9.09
6,2051275,50,auditory,Career advancement,Understand basic concepts,51,Too fast-paced,2,Intermediate,Real Estate Investing: Wholesaling  Real Estate From Scratch,True,1293,4.3,4.36741,4.36741,66,False,"real, estate, investing, wholesaling, real, estate, scratch",309.52
7,1565428,98,visual,Improve skills,Understand basic concepts,89,Too fast-paced,4,Beginner,SHOPIFY DROPSHIPPING COURSE COMPLETE GUIDE,True,3515,4.45,4.3505,4.3505,67,False,"shopify, dropshipping, course, complete, guide",14.81
8,1770522,89,visual,Learn new concepts,Understand basic concepts,72,Too fast-paced,1,Advanced,Entrepreneurship 101 | Beginners Guide to Building a Startup,True,2985,3.95,4.13284,4.13284,97,False,"entrepreneurship, 101, beginners, guide, building, startup",412.5
9,2154750,81,auditory,Improve skills,Understand basic concepts,58,Excellent content,4,Beginner,"Financial Analysis, Term Loan Appraisal & Working Capital",True,653,4.26923,4.34448,4.34448,50,False,"financial, analysis, term, loan, appraisal, working, capital",107.87
0,1814516,83,visual,Learn new concepts,Understand basic concepts,83,Helpful but needs improvement,4,Beginner,Trends of the Future for Business & Technology (2020 Update),True,2881,4.3855,4.30499,4.30499,352,False,"trends, future, business, technology, 2020, update",177.78
1,1536254,77,auditory,Career advancement,Understand basic concepts,95,Great course,4,Intermediate,"Leadership and management, leadership skills,team management",True,10494,4.09091,4.13959,4.13959,261,False,"leadership, management, leadership, skills, team, management",120.99
2,1170626,80,visual,Learn new concepts,Understand basic concepts,63,Could use more examples,1,Intermediate,Start Trading Stocks Using Technical Analysis! Part 2,True,5963,4.57391,4.59673,4.59673,991,False,"start, trading, stocks, technical, analysis, 2",128.99
3,1335042,57,visual,Learn new concepts,Understand basic concepts,53,Helpful but needs improvement,1,Intermediate,The Art of Public Speaking - Become a Confident Presenter,True,3781,4.25,4.14337,4.14337,248,False,"art, public, speaking, confident, presenter",18.18
4,1608704,88,kinesthetic,Complete certification,Understand basic concepts,79,Could use more examples,5,Intermediate,Lean Six Sigma Black Belt Course,True,402,4.28571,4.23407,4.23407,54,False,"lean, sigma, black, belt, course",21.43
5,685306,75,visual,Learn new concepts,Understand basic concepts,80,Great course,2,Beginner,Freelance Masterclass: Use Your Skills to Work From Anywhere,True,2719,4.4,4.44483,4.44483,149,False,"freelance, masterclass, use, skills, work",176.92
6,706132,83,kinesthetic,Learn new concepts,Understand basic concepts,87,Helpful but needs improvement,2,Advanced,Kindergarten Quickbooks,True,702,4.7,4.71322,4.71322,42,False,"kindergarten, quickbooks",146.77
7,965306,52,kinesthetic,Complete certification,Understand basic concepts,60,Loved the interactive parts,5,Intermediate,Forex: What's a Trend and When it is Strong and Reliable,True,5710,4.05,3.77403,3.77403,114,False,"forex, trend, strong, reliable",158.82
8,1875340,99,kinesthetic,Learn new concepts,Understand basic concepts,84,Helpful but needs improvement,5,Beginner,Human Resources Strategy Bootcamp,True,458,4.625,4.65247,4.65247,80,False,"human, resources, strategy, bootcamp",75.0
9,20743,61,visual,Complete certification,Understand basic concepts,57,Too fast-paced,4,Beginner,"Public Speaking, presentations - painless and powerful",True,6506,4.5,4.40536,4.40536,238,False,"public, speaking, presentations, painless, powerful",113.89
0,623230,50,auditory,Learn new concepts,Understand basic concepts,52,Loved the interactive parts,5,Intermediate,Lean Six Sigma Yellow Belt,True,3648,4.445,4.43051,4.43051,881,False,"lean, sigma, yellow, belt",23.64
1,2671560,93,visual,Career advancement,Understand basic concepts,63,Excellent content,3,Beginner,"How to create a Self Personal  Brand, complete simple steps",True,7855,3.45,3.72348,3.72348,42,False,"create, self, personal, brand, complete, simple, steps",15.25
2,2240618,54,visual,Complete certification,Understand basic concepts,62,Great course,2,Intermediate,Passive Income: Top 10 Legit Ways to Make Money Online,True,4306,4.35,4.28025,4.28025,56,False,"passive, income, 10, legit, ways, money, online",45.0
3,2182550,79,kinesthetic,Complete certification,Understand basic concepts,94,Could use more examples,5,Intermediate,Visualizing Sales Trends with Tableau,True,114,4.35,4.25452,4.25452,37,False,"visualizing, sales, trends, tableau",716.67
4,48841,79,kinesthetic,Improve skills,Understand basic concepts,81,Could use more examples,3,Advanced,Accounting in 60 Minutes - A Brief Introduction,True,79955,4.50237,4.50644,4.50644,9107,False,"accounting, 60, minutes, brief, introduction",123.29
5,1133386,66,kinesthetic,Career advancement,Understand basic concepts,83,Excellent content,3,Intermediate,Fundamentals of Accounting & Bookkeeping,True,1867,4.05,3.91132,3.91132,61,False,"fundamentals, accounting, bookkeeping",109.43
6,1240408,97,visual,Career advancement,Understand basic concepts,94,Too fast-paced,3,Advanced,"Forex Trading Mastery: Stop Losing, Start Winning  Vol.1",True,1391,4.35,4.29687,4.29687,50,False,"forex, trading, mastery, stop, losing, start, winning",87.1
7,2487692,96,auditory,Complete certification,Understand basic concepts,68,Great course,3,Advanced,Power BI: From Zero to Hero,True,4271,4.10417,4.04312,4.04312,77,False,"power, bi, zero, hero",36.36
8,606572,72,kinesthetic,Career advancement,Understand basic concepts,87,Excellent content,4,Beginner,100 Single Page Mini Websites 100x Profit - Amazon Affiliate,True,1734,3.9,3.95395,3.95395,75,False,"100, single, page, mini, websites, 100x, profit, amazon, affiliate",117.39
9,1757778,64,visual,Complete certification,Understand basic concepts,65,Loved the interactive parts,3,Beginner,FinTech - Digital Payments (Card & POS).,True,1371,4.04839,4.02521,4.02521,100,False,"fintech, digital, payments, card, pos",650.0
0,1792372,86,visual,Improve skills,Understand basic concepts,51,Excellent content,4,Advanced,Personality: Understanding DISC Behavioural Styles at Work,True,2735,4.17327,4.12307,4.12307,301,False,"personality, understanding, disc, behavioural, styles, work",48.28
1,1627740,70,auditory,Career advancement,Understand basic concepts,89,Could use more examples,4,Beginner,Quality Management,True,137,4.55,4.54786,4.54786,41,False,"quality, management",61.82
2,47666,63,visual,Improve skills,Understand basic concepts,66,Excellent content,3,Advanced,"Entrepreneurship Systems, Automation and Delegation",True,13659,4.0,3.92583,3.92583,51,False,"entrepreneurship, systems, automation, delegation",220.83
3,2395212,51,visual,Complete certification,Understand basic concepts,83,Too fast-paced,2,Intermediate,Beyond Upwork: How to Find Freelance Clients Outside Upwork,True,391,4.75,4.70549,4.70549,69,False,"upwork, find, freelance, clients, outside, upwork",58.82
4,994990,60,auditory,Career advancement,Understand basic concepts,91,Helpful but needs improvement,3,Intermediate,"Become a highly paid Consultant, Adviser, Coach or Trainer",True,1667,4.55,4.51133,4.51133,65,False,"highly, paid, consultant, adviser, coach, trainer",86.21
5,1047330,88,visual,Improve skills,Understand basic concepts,65,Could use more examples,3,Advanced,How To Be Hyper Productive When Working From Home Off-Site,True,6184,4.5246,4.52986,4.52986,2186,False,"hyper, productive, working, home, site",20.0
6,2896294,87,kinesthetic,Career advancement,Understand basic concepts,87,Loved the interactive parts,3,Beginner,Turn Your Passion To Passive Income With Blogger,True,3793,4.0,4.02656,4.02656,53,False,"turn, passion, passive, income, blogger",365.38
7,1415548,83,auditory,Complete certification,Understand basic concepts,51,Helpful but needs improvement,2,Intermediate,From scratch to mastery: Elliott Wave Analysis,True,2188,3.9,3.78159,3.78159,200,False,"scratch, mastery, elliott, wave, analysis",75.27
8,1215660,87,auditory,Complete certification,Understand basic concepts,51,Helpful but needs improvement,1,Beginner,How to build an ecommerce store with wordpress & woocommerce,True,15887,4.4543,4.4261,4.4261,1309,False,"build, ecommerce, store, wordpress, woocommerce",311.11
9,1364478,99,kinesthetic,Learn new concepts,Understand basic concepts,75,Helpful but needs improvement,1,Advanced,Adsense Masterclass - 2020,True,41120,2.55,2.2146,2.2146,1123,False,"adsense, masterclass, 2020",176.6
0,1365096,83,auditory,Complete certification,Understand basic concepts,62,Helpful but needs improvement,4,Intermediate,Sales Skills Mastery 2:  The Ultimate Sales Shortcuts,True,2995,4.9,4.88591,4.88591,74,False,"sales, skills, mastery, 2, ultimate, sales, shortcuts",101.75
1,1247992,67,kinesthetic,Learn new concepts,Understand basic concepts,96,Could use more examples,4,Intermediate,Introduction to Project Management for Finance and Acct'g,True,415,4.0,3.82684,3.82684,97,False,"introduction, project, management, finance",5.8
2,362530,79,auditory,Learn new concepts,Understand basic concepts,80,Helpful but needs improvement,2,Beginner,Public Speaking: You Can Give Great Financial Presentations,True,19265,4.48889,4.52737,4.52737,147,False,"public, speaking, great, financial, presentations",5.56
3,1841208,64,visual,Learn new concepts,Understand basic concepts,83,Helpful but needs improvement,5,Intermediate,Ace the Energy Risk Professional (GARP) Exam,True,360,4.33333,4.23595,4.23595,78,False,"ace, energy, risk, professional, garp, exam",21.05
4,2233476,76,visual,Career advancement,Understand basic concepts,88,Too fast-paced,1,Advanced,How to Set Up a Translation Agency: The Complete Guide,True,1400,4.58333,4.62447,4.62447,49,False,"set, translation, agency, complete, guide",90.91
5,2351866,83,kinesthetic,Learn new concepts,Understand basic concepts,52,Excellent content,4,Beginner,Certified Quality Auditor Training,True,1073,4.34783,4.34868,4.34868,242,False,"certified, quality, auditor, training",24.74
6,1605822,87,kinesthetic,Learn new concepts,Understand basic concepts,57,Great course,1,Intermediate,Freelance Medical Writing as a Career Choice,True,658,4.2375,4.1976,4.1976,245,False,"freelance, medical, writing, career, choice",122.22
7,1265930,82,visual,Learn new concepts,Understand basic concepts,72,Excellent content,2,Intermediate,Advanced SAS Course by Solving Questions and Use Cases,True,893,4.3,4.37036,4.37036,109,False,"advanced, sas, course, solving, questions, use, cases",130.0
8,1046248,73,auditory,Learn new concepts,Understand basic concepts,63,Helpful but needs improvement,2,Advanced,AMAZON FBA - Private Label Products Launch - Rank - Crush It,True,1495,3.25,3.35392,3.35392,41,False,"amazon, fba, private, label, products, launch, rank, crush",50.68
9,582750,64,visual,Career advancement,Understand basic concepts,76,Loved the interactive parts,5,Advanced,Culture | How to Motivate your Team,True,1832,3.85,4.07063,4.07063,226,False,"culture, motivate, team",98.84
0,237632,79,kinesthetic,Career advancement,Understand basic concepts,78,Helpful but needs improvement,5,Advanced,Help Desk - Technician,True,359,4.3,4.26238,4.26238,75,False,"help, desk, technician",60.0
1,1612622,91,kinesthetic,Improve skills,Understand basic concepts,88,Could use more examples,2,Beginner,PMP Question Bank as per PMBOK6,True,2102,3.93478,3.8685,3.8685,261,False,"pmp, question, bank, pmbok6",25.93
2,567564,66,visual,Improve skills,Understand basic concepts,88,Excellent content,4,Beginner,Kanban: Productivity & Efficiency for Agile Lean Project,True,35258,3.93939,3.86514,3.86514,1086,False,"kanban, productivity, efficiency, agile, lean, project",246.67
3,1644756,54,visual,Career advancement,Understand basic concepts,50,Great course,1,Beginner,Algorithmic Trading & Quantitative Analysis Using Python,True,11241,4.51075,4.51583,4.51583,1499,False,"algorithmic, trading, quantitative, analysis, python",140.74
4,638678,78,visual,Learn new concepts,Understand basic concepts,66,Could use more examples,3,Advanced,Launch a Subscription Business,True,3602,3.5,3.13043,3.13043,50,False,"launch, subscription, business",63.01
5,419370,53,auditory,Improve skills,Understand basic concepts,90,Great course,5,Beginner,Unlocking English Grammar,True,985,4.675,4.68033,4.68033,158,False,"unlocking, english, grammar",4.4
6,479950,59,visual,Complete certification,Understand basic concepts,79,Loved the interactive parts,3,Intermediate,Explaindio For Freelancers,True,363,4.1,4.11809,4.11809,82,False,"explaindio, freelancers",127.66
7,1157514,66,auditory,Career advancement,Understand basic concepts,62,Helpful but needs improvement,4,Intermediate,The Art of Negotiation - Become a Master Negotiator,True,2410,4.60811,4.61965,4.61965,328,False,"art, negotiation, master, negotiator",139.02
8,1692098,59,auditory,Improve skills,Understand basic concepts,70,Excellent content,5,Intermediate,CFA® Level 1 (2020) - Complete Derivatives,True,6922,4.57364,4.527,4.527,924,False,"cfa, level, 1, 2020, complete, derivatives",225.0
9,1641898,66,visual,Improve skills,Understand basic concepts,68,Too fast-paced,3,Intermediate,Intro to HIPAA for Covered Entities,True,116,4.4,4.42764,4.42764,43,False,"intro, hipaa, covered, entities",37.04
0,2099506,69,auditory,Learn new concepts,Understand basic concepts,68,Too fast-paced,4,Advanced,Equity Research & Financial Modeling,True,593,4.11538,4.06871,4.06871,133,False,"equity, research, financial, modeling",17.35
1,1331304,73,auditory,Complete certification,Understand basic concepts,74,Too fast-paced,1,Intermediate,"Deliver Powerful, Painless Feedback to Motivate vs Frustrate",True,1168,4.22,4.06895,4.06895,288,False,"deliver, powerful, painless, feedback, motivate, vs, frustrate",169.05
2,1895984,54,kinesthetic,Career advancement,Understand basic concepts,71,Excellent content,4,Intermediate,Start a successful part-time content writing Home business,True,1272,4.4,4.42194,4.42194,40,False,"start, successful, time, content, writing, home, business",8.0
3,571142,83,auditory,Learn new concepts,Understand basic concepts,80,Loved the interactive parts,5,Intermediate,How to build an etsy ecommerce home business in record time,True,24943,3.9,3.50415,3.50415,101,False,"build, etsy, ecommerce, home, business, record, time",547.06
4,2703302,55,kinesthetic,Complete certification,Understand basic concepts,66,Could use more examples,2,Intermediate,7 courses in 1 - Diploma in Business Management,True,368,4.09091,4.07659,4.07659,95,False,"7, courses, 1, diploma, business, management",70.0
5,1918242,51,visual,Improve skills,Understand basic concepts,72,Helpful but needs improvement,1,Intermediate,Cost Reduction: Cut Costs and Maximise Profits,True,1063,4.44156,4.33851,4.33851,281,False,"cost, reduction, cut, costs, maximise, profits",3.16
6,342762,62,visual,Improve skills,Understand basic concepts,81,Great course,3,Beginner,Speaking on the Telephone: Confidently Speak on the Phone,True,9837,4.1,4.1684,4.1684,236,False,"speaking, telephone, confidently, speak, phone",146.67
7,2126354,92,visual,Improve skills,Understand basic concepts,59,Too fast-paced,5,Beginner,The Last Amazon FBA Course - [ 2020 ] Private Label Guide,True,18802,4.64847,4.65102,4.65102,3344,False,"amazon, fba, course, 2020, private, label, guide",82.47
8,2004384,92,kinesthetic,Learn new concepts,Understand basic concepts,59,Loved the interactive parts,2,Beginner,TED Talk Success: Be a Sought After TedX Speaker,True,9784,4.1,3.64209,3.64209,40,False,"ted, talk, success, sought, tedx, speaker",116.0
9,258954,97,auditory,Learn new concepts,Understand basic concepts,85,Great course,4,Beginner,Derivatives for Level 1 CFA® Exam,True,463,4.3,4.22167,4.22167,57,False,"derivatives, level, 1, cfa, exam",211.54
0,1226738,60,kinesthetic,Career advancement,Understand basic concepts,57,Excellent content,2,Advanced,Payroll Management,True,503,4.16667,4.21441,4.21441,165,False,"payroll, management",4.71
1,1185234,96,visual,Improve skills,Understand basic concepts,69,Great course,5,Beginner,"Create and Sell High Ticket, Premium Packages and Programs",True,1809,4.55,4.54915,4.54915,58,False,"create, sell, high, ticket, premium, packages, programs",43.64
2,1551970,72,kinesthetic,Learn new concepts,Understand basic concepts,81,Loved the interactive parts,5,Advanced,Communication Skills for Beginners,True,48057,4.36978,4.31345,4.31345,1988,False,"communication, skills, beginners",82.93
3,354330,65,kinesthetic,Improve skills,Understand basic concepts,99,Too fast-paced,2,Intermediate,How to Calculate Earned Value for Your Project the Easy Way,True,1148,3.85,3.89928,3.89928,79,False,"calculate, earned, value, project, easy, way",34.09
4,1062402,80,auditory,Career advancement,Understand basic concepts,63,Loved the interactive parts,4,Advanced,Writing Better Emails: deSchool Your Skills,True,320,3.9,3.89598,3.89598,38,False,"writing, better, emails, deschool, skills",92.13
5,1262388,60,kinesthetic,Career advancement,Understand basic concepts,99,Could use more examples,2,Beginner,Project Management with Primavera P6,True,6671,4.30429,4.30587,4.30587,2087,False,"project, management, primavera, p6",30.16
6,706670,65,auditory,Career advancement,Understand basic concepts,77,Too fast-paced,5,Beginner,FOREX : Learn Technical Analysis,True,1691,4.15,4.2416,4.2416,100,False,"forex, learn, technical, analysis",32.63
7,1421598,57,auditory,Improve skills,Understand basic concepts,95,Too fast-paced,5,Beginner,How to Start an Online Business in 30 Days - Step by Step,True,3048,3.9,4.19061,4.19061,59,False,"start, online, business, 30, days, step, step",206.9
8,1597114,53,visual,Improve skills,Understand basic concepts,73,Loved the interactive parts,3,Intermediate,Excel 2016: Macros and Advanced Queries,True,3686,3.95,4.12307,4.12307,44,False,"excel, 2016, macros, advanced, queries",142.86
9,933732,89,kinesthetic,Complete certification,Understand basic concepts,64,Excellent content,3,Intermediate,Venture Capital – The Ultimate Short Venture Capital Guide,True,7060,3.85,3.82996,3.82996,57,False,"venture, capital, ultimate, short, venture, capital, guide",22.89
0,1264798,53,auditory,Learn new concepts,Understand basic concepts,71,Great course,1,Advanced,How to Lead Through Diversity and Inclusion,True,451,4.36364,4.31695,4.31695,110,False,"lead, diversity, inclusion",100.0
1,704300,74,auditory,Career advancement,Understand basic concepts,79,Could use more examples,5,Advanced,Work at Home and Run a Business That Works All Day,True,19993,3.3,3.49751,3.49751,121,False,"work, home, run, business, works, day",153.66
2,461100,52,auditory,Improve skills,Understand basic concepts,53,Excellent content,3,Intermediate,Etsy Marketing & Social Media Strategy Guide [Newbies Guide],True,6490,3.75,3.5796,3.5796,127,False,"etsy, marketing, social, media, strategy, guide, newbies, guide",754.55
3,2384998,81,visual,Complete certification,Understand basic concepts,62,Could use more examples,2,Intermediate,Sales skills master: closing sales skills to close any sale,True,3732,4.63223,4.47484,4.47484,547,False,"sales, skills, master, closing, sales, skills, close, sale",52.38
4,965918,52,kinesthetic,Learn new concepts,Understand basic concepts,72,Too fast-paced,4,Beginner,Intellectual Property Strategy,True,174,3.95,3.96325,3.96325,47,False,"intellectual, property, strategy",27.91
5,1479240,76,visual,Career advancement,Understand basic concepts,57,Too fast-paced,2,Intermediate,A Beginner's Guide to a Passive Income,True,2467,3.95,4.07083,4.07083,108,False,"beginner, guide, passive, income",194.87
6,1823312,78,kinesthetic,Improve skills,Understand basic concepts,67,Excellent content,4,Intermediate,Easy Wordpress course: build your first Wordpress website!,True,308,4.5,4.48037,4.48037,85,False,"easy, wordpress, course, build, wordpress, website",71.43
7,402890,81,kinesthetic,Career advancement,Understand basic concepts,61,Too fast-paced,3,Intermediate,How To Become a Full Time Writer From Scratch,True,827,4.2,4.15315,4.15315,76,False,"time, writer, scratch",67.44
8,1408334,99,kinesthetic,Learn new concepts,Understand basic concepts,80,Could use more examples,1,Advanced,Talent Management and Succession Planning,True,345,3.75,3.72283,3.72283,113,False,"talent, management, succession, planning",88.57
9,328266,68,kinesthetic,Improve skills,Understand basic concepts,63,Excellent content,2,Advanced,Project Management Professional (PMP)® - 35 Contact Hours,True,27653,4.40769,4.41472,4.41472,4579,False,"project, management, professional, pmp, 35, contact, hours",206.45
0,2504994,70,kinesthetic,Improve skills,Understand basic concepts,83,Too fast-paced,2,Intermediate,Introduction to Contract Management,True,205,4.45,4.4676,4.4676,44,False,"introduction, contract, management",25.33
1,2730996,54,kinesthetic,Career advancement,Understand basic concepts,67,Excellent content,2,Beginner,Certified Quality Process Analyst Training,True,211,4.67308,4.70658,4.70658,50,False,"certified, quality, process, analyst, training",102.13
2,2695462,67,kinesthetic,Career advancement,Understand basic concepts,83,Helpful but needs improvement,4,Intermediate,The Complete Google Ads Masterclass (Former Google AdWords),True,2592,4.65819,4.64621,4.64621,432,False,"complete, google, ads, masterclass, google, adwords",45.45
3,1349100,77,auditory,Career advancement,Understand basic concepts,60,Too fast-paced,3,Intermediate,Performance Management For Managers,True,6600,4.34549,4.32339,4.32339,1584,False,"performance, management, managers",170.91
4,1162868,91,visual,Learn new concepts,Understand basic concepts,90,Too fast-paced,2,Intermediate,Build Insightful Dashboards with Google Data Studio,True,3644,4.43571,4.35726,4.35726,679,False,"build, insightful, dashboards, google, data, studio",229.17
5,632738,71,visual,Complete certification,Understand basic concepts,61,Too fast-paced,2,Beginner,Better Business Writing Skills,True,21249,4.45997,4.45327,4.45327,5474,False,"better, business, writing, skills",103.77
6,2214982,70,kinesthetic,Complete certification,Understand basic concepts,98,Loved the interactive parts,1,Beginner,Building an All in Culture with Chester Elton,True,483,4.39474,4.39451,4.39451,157,False,"building, culture, chester, elton",167.24
7,2871268,55,auditory,Complete certification,Understand basic concepts,64,Great course,1,Beginner,2020 Guide to Monetizing Your Website or Blog,True,10233,4.21875,4.34796,4.34796,58,False,"2020, guide, monetizing, website, blog",21.43
8,2813907,50,kinesthetic,Improve skills,Understand basic concepts,80,Loved the interactive parts,3,Intermediate,Finance to accelerate your startup,True,9649,3.9,3.85532,3.85532,81,False,"finance, accelerate, startup",90.0
9,1429502,54,kinesthetic,Improve skills,Understand basic concepts,98,Loved the interactive parts,3,Intermediate,The Complete Online Teaching Masterclass: 5 Courses in 1,True,4034,4.0,4.09139,4.09139,87,False,"complete, online, teaching, masterclass, 5, courses, 1",121.05
0,1331304,90,auditory,Career advancement,Understand basic concepts,78,Helpful but needs improvement,5,Beginner,"Deliver Powerful, Painless Feedback to Motivate vs Frustrate",True,1168,4.22,4.06895,4.06895,288,False,"deliver, powerful, painless, feedback, motivate, vs, frustrate",313.33
1,1358224,61,kinesthetic,Career advancement,Understand basic concepts,75,Loved the interactive parts,1,Advanced,Project Management Essentials,True,5608,4.25477,4.27659,4.27659,1682,False,"project, management, essentials",416.67
2,1065012,75,visual,Career advancement,Understand basic concepts,67,Great course,5,Intermediate,Agile Retrospectives: Make Good Teams Great,True,2328,4.25,4.21209,4.21209,166,False,"agile, retrospectives, good, teams, great",380.0
3,1700358,95,visual,Improve skills,Understand basic concepts,81,Helpful but needs improvement,4,Advanced,Basic Algorithmic Trading Course + 3 Robots(Expert Advisors),True,422,4.2,4.26282,4.26282,75,False,"basic, algorithmic, trading, course, 3, advisors",54.88
4,1274666,83,kinesthetic,Learn new concepts,Understand basic concepts,71,Excellent content,5,Advanced,PgMP® Certification Tests - Two Complete Exams [4th Edition],True,1072,4.3,4.3939,4.3939,121,False,"pgmp, certification, tests, complete, exams, 4th, edition",80.49
5,822428,98,kinesthetic,Complete certification,Understand basic concepts,87,Could use more examples,2,Beginner,How to Conduct a Needs Analysis: The Basics,True,7751,4.25,4.24026,4.24026,56,False,"conduct, needs, analysis, basics",34.0
6,301456,63,visual,Improve skills,Understand basic concepts,66,Could use more examples,5,Beginner,Certified Six Sigma Yellow Belt Training,True,15562,4.52524,4.52462,4.52462,4466,False,"certified, sigma, yellow, belt, training",82.35
7,564452,75,visual,Learn new concepts,Understand basic concepts,72,Excellent content,3,Advanced,The Complete Marketing Automation System Using Optimizepress,True,4561,4.25,4.26528,4.26528,51,False,"complete, marketing, automation, system, optimizepress",23.53
8,1706454,94,kinesthetic,Improve skills,Understand basic concepts,73,Excellent content,4,Intermediate,How to manufacture products in China,True,375,4.5,4.4685,4.4685,51,False,"manufacture, products, china",24.69
9,1389360,76,auditory,Complete certification,Understand basic concepts,99,Loved the interactive parts,2,Advanced,Complete Guide to Conflict Management in the Workplace,True,7068,4.34083,4.25702,4.25702,2114,False,"complete, guide, conflict, management, workplace",79.66
0,2116426,58,auditory,Complete certification,Understand basic concepts,57,Great course,5,Intermediate,New Home Construction  - 3 of 8,True,383,4.43333,4.36921,4.36921,66,False,"new, home, construction, 3, 8",128.17
1,1513132,75,auditory,Learn new concepts,Understand basic concepts,90,Helpful but needs improvement,4,Intermediate,Cryptocurrency Mastery: The Complete Crypto Trading Course,True,4478,4.15741,4.12445,4.12445,428,False,"cryptocurrency, mastery, complete, crypto, trading, course",16.13
2,1210972,96,kinesthetic,Improve skills,Understand basic concepts,55,Loved the interactive parts,4,Intermediate,The Ultimate Guide for Land Surveying with Drones - Part 1,True,3211,4.19444,4.14391,4.14391,735,False,"ultimate, guide, land, surveying, drones, 1",98.59
